win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
False,7,1,10959,10639,27,186727,22260,205,13091,TOP,31.083333333333332,,gold
True,12,7,21333,12904,15,159180,19353,176,14789,TOP,28.916666666666668,,gold
False,6,8,11631,7177,26,214616,59591,219,14973,TOP,38.5,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,1,6,1366,1366,7,47843,13841,100,5638,MIDDLE,20.65,,gold
False,0,0,0,0,1,807,203,4,608,MIDDLE,2.1333333333333333,,gold
False,6,8,6759,70,34,170939,23966,176,13929,MIDDLE,39.8,,gold
True,16,11,12058,2278,22,165370,48668,138,18000,MIDDLE,42.6,,gold
True,10,8,6096,725,17,86668,31002,81,10715,MIDDLE,30.033333333333335,,gold
False,10,7,1850,1850,20,99643,32165,142,12356,MIDDLE,29.983333333333334,,gold
True,19,10,10745,4375,24,194733,44336,171,17480,MIDDLE,39.68333333333333,,gold
True,9,2,3843,3843,8,50415,9598,78,7894,MIDDLE,16.35,,gold
False,7,8,3155,956,18,146302,40842,187,13779,MIDDLE,36.43333333333333,,gold
False,10,7,3986,2144,15,155983,32279,175,13459,MIDDLE,32.78333333333333,,gold
True,16,8,13158,3681,21,129552,39508,125,14710,TOP,31.516666666666666,,gold
True,5,3,7965,3291,13,115480,22079,129,10575,TOP,29.7,,gold
True,3,5,3904,3123,19,130548,34483,181,10859,TOP,30.533333333333335,,gold
True,15,6,6682,4738,30,171828,25545,169,16077,TOP,33.9,,gold
True,3,4,1681,1681,15,42051,15088,68,5218,TOP,15.9,,gold
False,5,6,1575,1575,12,74198,26407,91,7338,TOP,21.35,,gold
True,7,11,17260,5395,29,158023,29993,167,13898,TOP,35.11666666666667,,gold
False,1,6,488,86,16,71595,21016,122,7228,TOP,26.9,,gold
True,15,13,19401,9949,27,220362,74430,174,20576,TOP,43.016666666666666,,gold
True,11,4,7705,5178,17,116343,30210,147,13374,TOP,32.56666666666667,,gold
,,,,,,,,,,,,,gold
False,11,5,12303,2035,31,387805,38871,332,21347,MIDDLE,44.81666666666667,,gold
False,8,8,0,0,20,111887,29155,173,12039,MIDDLE,29.483333333333334,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,1,6,11192,0,9,97220,18413,16,6470,JUNGLE,19.116666666666667,,gold
False,2,9,10915,0,14,124995,29381,36,7975,JUNGLE,26.0,,gold
False,5,8,25446,203,22,194001,27186,62,10704,JUNGLE,27.2,,gold
True,7,1,11874,1056,10,90508,7649,18,8162,JUNGLE,15.3,,gold
False,9,12,25352,1388,26,197308,39194,59,15361,JUNGLE,32.95,,gold
False,2,7,6028,0,32,165241,29409,40,8967,JUNGLE,27.6,,gold
False,2,4,17923,695,9,98967,14804,15,6223,JUNGLE,15.9,,gold
False,10,7,43965,38,35,268308,31431,14,13667,JUNGLE,32.06666666666667,,gold
True,8,5,48013,3395,27,234685,18761,30,12247,JUNGLE,24.633333333333333,,gold
True,8,9,41129,2899,25,271406,31366,53,14704,JUNGLE,33.71666666666667,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,8,9,22277,0,15,267430,46650,6,14164,JUNGLE,35.916666666666664,,gold
True,11,7,22757,1466,23,212501,40397,31,16175,JUNGLE,34.233333333333334,,gold
True,9,3,15131,394,9,116977,24175,10,9951,JUNGLE,21.55,,gold
False,8,12,6823,0,3,107952,29563,15,10853,JUNGLE,25.583333333333332,,gold
True,9,7,14288,1573,5,122015,31981,15,11864,JUNGLE,28.1,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,2,9,1805,1101,8,110752,30563,167,8686,MIDDLE,29.65,,gold
False,1,6,525,0,1,45745,15383,84,5004,MIDDLE,20.516666666666666,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
,,,,,,,,,,,,,gold
False,5,5,10552,3682,13,209051,30111,215,13381,MIDDLE,32.55,,gold
False,9,3,12423,7852,16,235379,33499,254,15302,MIDDLE,33.1,,gold
True,20,5,21084,6323,15,207071,42531,194,19244,MIDDLE,33.31666666666667,,gold
True,13,3,24946,10518,19,246982,35482,229,18205,MIDDLE,32.833333333333336,,gold
False,6,5,11660,3964,9,122564,28503,167,11560,MIDDLE,29.666666666666668,,gold
False,17,6,15065,663,9,255887,25630,232,18947,BOTTOM,38.03333333333333,,gold
True,5,5,18276,571,20,124800,19282,174,12231,BOTTOM,30.35,,gold
False,1,4,3591,2970,12,222845,23380,285,13145,BOTTOM,36.9,,gold
False,7,6,488,240,16,116569,24795,148,10974,BOTTOM,28.133333333333333,,gold
True,7,2,7703,1876,13,112493,13847,175,10934,BOTTOM,25.583333333333332,,gold
