win,kills,deaths,dmgObj,dmgTurr,vision_score,totalDmg,totalDmgTaken,totalMinions,gold,position,time,0,rank
True,1,7,6009,3083,18,76773,17351,140,8502,BOTTOM,25.5,,emerald
True,2,2,3949,2699,16,71323,7340,139,7398,BOTTOM,18.4,,emerald
False,10,6,16383,4555,30,177115,27030,218,15238,BOTTOM,34.55,,emerald
True,4,4,6641,5247,16,98621,11047,154,9326,BOTTOM,25.5,,emerald
False,8,6,10549,1438,19,152843,26733,191,12689,BOTTOM,30.083333333333332,,emerald
True,3,1,2776,2776,6,58096,4364,124,6874,BOTTOM,15.533333333333333,,emerald
,,,,,,,,,,,,,emerald
True,6,8,25721,2094,21,216697,37945,215,15464,BOTTOM,40.38333333333333,,emerald
False,11,14,15773,9900,26,173894,39047,176,14258,BOTTOM,37.18333333333333,,emerald
True,18,10,29723,8783,20,228740,35402,231,18441,BOTTOM,36.166666666666664,,emerald
True,3,6,0,0,43,14407,18446,26,7028,UTILITY,23.45,,emerald
True,2,9,1703,0,94,25783,39928,40,9080,UTILITY,37.8,,emerald
False,1,8,1060,188,77,42290,34582,44,9239,UTILITY,33.5,,emerald
False,1,9,0,0,43,20601,22731,32,6048,UTILITY,25.4,,emerald
False,1,5,49,0,21,12076,10984,21,4048,UTILITY,17.233333333333334,,emerald
True,0,2,2222,139,23,17212,8661,26,5357,UTILITY,16.483333333333334,,emerald
False,1,6,170,0,39,18163,21996,31,6116,UTILITY,24.483333333333334,,emerald
True,2,7,534,268,63,23314,31186,32,8479,UTILITY,29.8,,emerald
False,3,7,0,0,26,18157,22308,25,5813,UTILITY,22.216666666666665,,emerald
True,0,1,2022,66,31,14647,9670,23,4901,UTILITY,17.966666666666665,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,1,9,42,42,45,41697,20479,54,8417,UTILITY,28.366666666666667,,emerald
False,3,9,9164,2647,6,110918,29494,164,8887,TOP,22.65,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,9,7,7384,2032,31,164710,39961,208,13235,TOP,32.733333333333334,,emerald
True,10,2,5500,1419,11,125929,25757,173,11996,TOP,23.983333333333334,,emerald
True,6,2,9121,9121,24,109892,14266,145,11351,TOP,22.5,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,16,2,10136,4800,29,198703,31456,211,16133,MIDDLE,30.383333333333333,,emerald
True,11,3,17284,3187,13,158851,25791,199,12888,MIDDLE,29.7,,emerald
False,13,6,8406,6944,24,223696,47387,252,18090,MIDDLE,38.55,,emerald
False,6,9,10177,3792,18,222808,36214,223,14316,MIDDLE,33.266666666666666,,emerald
True,10,4,13744,12828,31,267383,37680,252,17310,MIDDLE,37.083333333333336,,emerald
False,5,6,11870,704,20,209780,29825,211,12960,MIDDLE,31.383333333333333,,emerald
True,8,6,12148,4880,22,148671,27626,202,12696,MIDDLE,28.466666666666665,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,1,2,4577,1406,45,36826,14642,40,6960,UTILITY,24.466666666666665,,emerald
False,3,10,4608,942,12,88870,18817,140,9584,MIDDLE,28.416666666666668,,emerald
False,7,13,1956,1262,9,76472,22420,112,10441,MIDDLE,28.15,,emerald
False,1,5,10967,1745,20,112131,15875,147,7787,MIDDLE,26.383333333333333,,emerald
True,9,7,27668,10498,14,121111,18767,117,10561,MIDDLE,24.966666666666665,,emerald
True,13,3,14350,3480,19,153595,17992,171,14729,MIDDLE,30.616666666666667,,emerald
True,6,6,5288,2486,24,136924,20209,186,11681,MIDDLE,30.866666666666667,,emerald
True,6,14,2231,166,31,94346,34361,117,10301,MIDDLE,36.333333333333336,,emerald
False,4,8,1264,1264,51,49901,13272,35,9112,UTILITY,25.483333333333334,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,9,6,33668,2722,24,311220,32386,45,14303,JUNGLE,28.7,,emerald
True,10,1,33480,2078,26,297765,25900,52,12733,JUNGLE,24.916666666666668,,emerald
True,24,5,69009,316,38,399368,62615,76,21528,JUNGLE,41.65,,emerald
True,10,7,28408,1426,29,277521,64556,39,16257,JUNGLE,34.53333333333333,,emerald
False,3,9,43716,83,27,233023,41692,22,11394,JUNGLE,31.683333333333334,,emerald
True,7,5,50012,1958,18,254158,40381,53,13396,JUNGLE,29.883333333333333,,emerald
True,9,8,47284,2676,26,245870,57176,36,14923,JUNGLE,33.8,,emerald
True,6,0,53204,2270,16,241612,35904,52,12051,JUNGLE,27.283333333333335,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,3,8,8828,6749,14,106514,33985,170,9481,TOP,26.55,,emerald
False,4,7,4933,0,20,93647,49248,155,9386,TOP,30.983333333333334,,emerald
True,8,6,4311,4311,10,116928,34119,152,10830,TOP,24.883333333333333,,emerald
True,13,8,12715,4468,24,201315,81406,200,17188,TOP,37.53333333333333,,emerald
True,0,0,0,0,0,0,0,0,500,TOP,1.7,,emerald
True,2,8,2655,154,68,31902,23628,39,8030,UTILITY,28.866666666666667,,emerald
True,3,6,6775,6048,12,123144,54781,170,10989,TOP,29.3,,emerald
True,17,11,15973,4840,14,260706,37807,208,18050,BOTTOM,37.0,,emerald
True,17,5,14139,12039,16,279379,30620,263,20187,MIDDLE,36.13333333333333,,emerald
False,1,4,3132,2381,8,94570,13975,160,7287,MIDDLE,23.116666666666667,,emerald
False,7,12,1962,1492,9,120769,29808,181,12272,MIDDLE,31.866666666666667,,emerald
False,13,12,4788,4788,12,148121,26074,144,13494,MIDDLE,29.4,,emerald
False,0,0,0,0,0,830,79,2,544,MIDDLE,1.8333333333333333,,emerald
True,8,10,5559,702,26,111859,40523,127,12249,MIDDLE,31.85,,emerald
False,3,5,0,0,6,31714,12136,62,4496,TOP,15.2,,emerald
True,8,7,1938,1738,7,85030,20570,118,10011,MIDDLE,26.4,,emerald
,,,,,,,,,,,,,emerald
True,13,2,8687,5368,15,160682,24541,205,14686,MIDDLE,27.833333333333332,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,2,8,570,215,33,16378,15221,21,6134,UTILITY,20.85,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,0,6,824,824,29,9436,8147,2,6286,UTILITY,25.116666666666667,,emerald
False,0,13,686,0,55,12151,26655,10,8046,UTILITY,34.733333333333334,,emerald
False,0,7,318,125,30,8350,11272,4,4975,UTILITY,24.95,,emerald
True,2,5,6829,2599,43,41605,14938,33,9356,UTILITY,30.033333333333335,,emerald
False,0,2,222,222,13,4080,5000,4,2968,UTILITY,15.566666666666666,,emerald
False,17,8,10145,4876,24,275554,32265,270,18807,BOTTOM,38.65,,emerald
True,7,2,4221,4221,12,101787,7860,186,10013,BOTTOM,19.783333333333335,,emerald
False,3,7,349,349,8,111245,15395,149,8057,BOTTOM,23.483333333333334,,emerald
True,1,7,4630,0,47,40943,9922,22,6757,UTILITY,27.483333333333334,,emerald
True,13,6,20923,6974,11,175701,22818,180,14693,BOTTOM,27.633333333333333,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
True,13,0,4794,3414,5,68661,5998,120,10487,BOTTOM,16.216666666666665,,emerald
True,10,4,12792,9024,9,137570,12493,191,13517,BOTTOM,23.4,,emerald
True,9,8,7900,7213,10,138525,23774,163,13073,BOTTOM,28.616666666666667,,emerald
True,6,5,3016,3016,5,42457,10975,101,7954,BOTTOM,17.283333333333335,,emerald
False,10,11,4256,2310,15,162235,26979,182,12988,BOTTOM,31.533333333333335,,emerald
True,13,10,21037,7076,26,174222,26115,180,15203,BOTTOM,30.666666666666668,,emerald
True,17,7,30796,10619,9,254742,31943,217,17991,BOTTOM,32.983333333333334,,emerald
True,9,8,14819,6264,14,129105,16915,157,12029,BOTTOM,26.966666666666665,,emerald
True,21,5,41555,14724,19,228665,21833,221,20576,BOTTOM,30.316666666666666,,emerald
False,4,7,5082,5082,3,129402,25404,148,8604,TOP,20.15,,emerald
False,2,11,56,56,8,51804,20307,105,6406,BOTTOM,23.416666666666668,,emerald
True,13,3,17483,8437,16,243221,15513,250,16841,BOTTOM,28.95,,emerald
False,11,6,13477,5013,29,211364,25617,223,16002,BOTTOM,35.61666666666667,,emerald
True,12,11,40147,7226,36,281103,46095,59,18587,JUNGLE,35.63333333333333,,emerald
True,13,2,32794,4122,23,252713,30786,39,16306,JUNGLE,25.35,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,4,9,0,0,10,101466,19701,167,10396,MIDDLE,26.983333333333334,,emerald
True,7,4,5724,3467,22,114684,13466,155,12336,MIDDLE,26.033333333333335,,emerald
True,17,8,30664,9340,21,286343,38039,257,19733,BOTTOM,35.766666666666666,,emerald
False,5,4,7362,2380,13,95618,20267,196,10130,BOTTOM,21.9,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
,,,,,,,,,,,,,emerald
False,8,4,5088,2642,19,171904,25972,227,12872,MIDDLE,31.85,,emerald
False,9,12,1886,1886,25,107802,31934,152,12279,BOTTOM,29.983333333333334,,emerald
