"win","kills","deaths","dmgObj","dmgTurr","vision_score","totalDmg","totalDmgTaken","totalMinions","gold","position","time","rank"
"False",0,3,426,0,32,16494,7755,8,5608,"utility",26.25,"platinum"
"True",10,3,15926,2942,61,68324,21233,22,13867,"utility",37.15,"platinum"
"True",5,2,15544,5776,14,246695,16554,260,14883,"middle",32.6,"platinum"
"False",3,9,6128,860,22,257957,25191,229,13618,"middle",37.5833333333333,"platinum"
"False",4,4,1681,75,21,74920,9475,109,8336,"middle",24.2333333333333,"platinum"
"True",5,4,7635,3264,50,87190,13279,67,11488,"utility",29.6833333333333,"platinum"
"False",3,9,7315,7315,16,146137,52756,174,9843,"top",28.6333333333333,"platinum"
"False",12,6,4383,1858,21,109916,29241,167,12628,"top",29.75,"platinum"
"True",10,5,39249,12820,29,372619,71222,310,20916,"top",42.6,"platinum"
"False",1,2,604,604,5,51021,5736,116,5899,"bottom",17.3333333333333,"platinum"
"False",5,9,6998,3997,29,124187,25455,156,10886,"middle",29,"platinum"
"False",11,3,23213,940,20,195364,27757,36,12447,"jungle",26.0333333333333,"platinum"
"False",7,4,32642,1265,30,268673,38218,61,15269,"jungle",33.6166666666667,"platinum"
"False",5,4,15998,0,23,152747,25297,21,9769,"jungle",24.4666666666667,"platinum"
"False",5,6,8354,0,23,142380,29806,14,9082,"jungle",26.5833333333333,"platinum"
"False",4,8,272,0,12,103068,32256,160,8817,"top",27.4166666666667,"platinum"
"False",5,6,26600,165,28,226338,43933,38,11641,"jungle",28.8666666666667,"platinum"
"False",0,0,0,0,0,925,385,3,601,"top",2.13333333333333,"platinum"
"False",4,8,627,0,70,54351,16783,34,8306,"utility",27.7333333333333,"platinum"
"True",1,10,3159,2345,83,85765,19683,54,10122,"utility",33.6,"platinum"
"True",2,4,3924,2061,52,40165,10536,13,8205,"utility",24.1666666666667,"platinum"
"True",5,4,37036,582,17,223825,34163,15,11567,"jungle",28.1,"platinum"
"False",3,5,1789,1789,1,80656,16229,129,8804,"top",22.15,"platinum"
"False",1,3,325,325,7,66165,14856,118,6190,"top",20.1666666666667,"platinum"
"True",3,1,861,861,5,22036,4969,49,3793,"top",9.38333333333333,"platinum"
"True",5,3,17152,6201,7,113191,19023,133,10439,"top",23.1666666666667,"platinum"
"False",11,5,28869,0,14,193414,26457,36,12908,"jungle",26.95,"platinum"
"True",28,8,40124,466,21,394385,63505,98,24923,"jungle",40.35,"platinum"
"True",7,3,26453,541,8,134997,12552,8,8857,"jungle",17.0666666666667,"platinum"
"True",15,8,25942,800,25,333085,41070,60,20118,"jungle",38.0666666666667,"platinum"
"True",20,2,61779,237,21,319741,19806,34,17495,"jungle",28.3666666666667,"platinum"
"True",22,9,39648,2792,15,237226,38045,47,18647,"jungle",31.1833333333333,"platinum"
"False",8,10,6980,0,72,181607,44496,31,13460,"jungle",39.7,"platinum"
"False",13,10,15856,84,9,215013,30620,69,14383,"jungle",28.6833333333333,"platinum"
"False",10,9,15132,380,21,300976,37044,43,14187,"jungle",32.3,"platinum"
"False",3,4,8942,0,3,80693,13901,10,6097,"jungle",15.1166666666667,"platinum"
"False",1,4,828,828,9,37526,9040,91,4771,"bottom",15.5333333333333,"platinum"
"True",6,0,2130,2130,6,46687,4601,116,6638,"bottom",13.9333333333333,"platinum"
"True",18,6,22354,10782,17,161812,22752,158,15958,"bottom",26.9333333333333,"platinum"
"True",12,4,21418,7979,17,137150,20893,181,13654,"bottom",23.9333333333333,"platinum"
"True",13,4,19946,5573,12,139046,28269,183,14450,"top",27.95,"platinum"
"True",9,4,14310,2784,29,234040,54322,248,16993,"top",42.6833333333333,"platinum"
"False",1,5,10599,0,5,83263,15473,28,5632,"jungle",18.6833333333333,"platinum"
"True",4,4,7799,3375,16,87715,27661,138,9352,"top",26.1333333333333,"platinum"
"True",9,5,19627,5117,19,137070,44445,163,11966,"top",29.3333333333333,"platinum"
"False",9,7,1985,444,17,73062,20695,99,9694,"middle",22.5666666666667,"platinum"
"True",7,3,10477,6874,32,167277,58971,162,14349,"top",37.1833333333333,"platinum"
"False",5,4,5721,0,17,150799,16041,205,11520,"bottom",28.5166666666667,"platinum"
"False",2,6,276,276,12,81675,14673,176,8184,"middle",25.2666666666667,"platinum"
"False",12,11,4927,708,24,110403,46310,137,13147,"top",34.4333333333333,"platinum"
"True",9,3,17619,1164,16,111834,16222,172,11731,"middle",26.2833333333333,"platinum"
"False",3,4,7608,245,17,199981,16054,241,12370,"bottom",29.8833333333333,"platinum"
"False",5,7,1174,1174,11,83156,32365,126,8724,"top",26.05,"platinum"
"True",6,2,21195,10874,35,155950,31699,170,13824,"top",30.2,"platinum"
"False",7,10,10519,3780,21,150689,40524,190,13801,"top",36.3833333333333,"platinum"
"True",7,6,4274,1971,16,120922,28331,155,11753,"top",29,"platinum"
"True",7,3,5724,4934,12,103268,24340,130,11425,"top",25.8833333333333,"platinum"
"True",7,5,26669,10087,19,132057,25942,152,11998,"top",24.65,"platinum"
"True",5,3,1907,1907,8,68713,11654,105,7472,"top",17.35,"platinum"
"False",2,7,4333,3179,18,107920,25276,165,9302,"top",26.1333333333333,"platinum"
"False",9,11,5093,1421,20,94569,45265,144,12293,"top",30.6,"platinum"
"False",2,6,0,0,6,59722,18559,106,5852,"top",19.3333333333333,"platinum"
"False",3,7,16903,0,17,199375,30833,37,10750,"jungle",33.9833333333333,"platinum"
"True",9,3,46634,4149,22,284957,17735,21,13438,"jungle",27.15,"platinum"
"False",2,3,10053,0,9,119741,12799,22,6320,"jungle",18.75,"platinum"
"True",10,4,50710,0,30,232285,29885,17,14376,"jungle",31.7333333333333,"platinum"
"True",3,6,26952,0,30,223795,20422,28,10710,"jungle",27.2166666666667,"platinum"
"False",2,3,13831,0,18,89640,11955,2,5262,"jungle",16.7,"platinum"
"True",15,4,59312,5370,39,292777,29481,58,18723,"jungle",35.4166666666667,"platinum"
"True",10,3,48984,7066,38,246871,25206,57,16834,"jungle",31.75,"platinum"
"True",0,0,0,0,2,6790,1195,0,842,"jungle",2.53333333333333,"platinum"
"False",5,8,35056,0,29,303697,32383,20,13102,"jungle",34.5166666666667,"platinum"
"False",11,3,16373,154,17,265271,42906,57,14963,"jungle",30.2833333333333,"platinum"
"False",11,13,4778,469,72,80756,25285,35,14424,"utility",35.1333333333333,"platinum"
"False",2,18,1888,585,57,28627,34856,37,9124,"utility",36.6666666666667,"platinum"
"True",2,9,763,339,53,34019,14600,17,7255,"utility",26.7333333333333,"platinum"
"False",1,10,1335,400,14,19655,16438,14,5478,"utility",19,"platinum"
"True",1,1,216,0,6,9800,4340,15,3309,"utility",12.05,"platinum"
"True",11,20,1045,546,82,84352,33165,49,13768,"utility",37.7166666666667,"platinum"
"True",13,3,39618,4379,42,198844,32416,20,14282,"jungle",31.1666666666667,"platinum"
"True",0,0,0,0,0,1038,344,0,500,"jungle",1.8,"platinum"
"True",14,9,42929,1633,34,239715,26099,32,15885,"jungle",30.5,"platinum"
"True",8,3,40008,3427,27,144142,13686,31,10897,"jungle",20.9166666666667,"platinum"
"True",11,2,37774,0,20,146092,17294,5,10272,"jungle",19.4166666666667,"platinum"
"True",19,7,20046,4513,40,304986,44580,46,18116,"jungle",33.2666666666667,"platinum"
"False",5,6,4843,0,18,148982,26586,43,10143,"jungle",24.8833333333333,"platinum"
"True",10,5,36841,2272,25,237381,33840,34,13691,"jungle",28.45,"platinum"
"True",17,5,43038,4124,29,179903,24266,39,14648,"jungle",26.6833333333333,"platinum"
"True",4,8,32641,179,25,206408,29344,19,11555,"jungle",27.8666666666667,"platinum"
"False",8,11,8205,2196,18,180591,39552,192,12758,"top",29.2,"platinum"
"True",12,7,17007,6391,22,242193,49758,233,16177,"top",37.0666666666667,"platinum"
"True",7,13,5159,1931,46,67871,41749,54,11856,"utility",35.9833333333333,"platinum"
"False",2,5,10533,676,11,168141,32749,48,9668,"jungle",22.9833333333333,"platinum"
"True",14,2,22289,1726,15,221435,29756,51,15245,"jungle",25.2166666666667,"platinum"
"True",10,3,58476,5679,16,357040,33994,84,17205,"jungle",32.1666666666667,"platinum"
"True",9,3,37746,2084,17,212361,29288,73,13730,"jungle",24.3166666666667,"platinum"
"True",14,1,41988,1127,14,266877,28492,53,14987,"jungle",23.9,"platinum"
"False",3,8,35951,214,17,249713,45270,30,11859,"jungle",30.1833333333333,"platinum"
"True",1,0,39079,2081,16,180379,15997,23,10010,"jungle",20.5333333333333,"platinum"
"False",2,5,16336,308,15,186549,32260,58,9796,"jungle",24.7833333333333,"platinum"
"True",9,6,41036,12460,11,221064,20081,193,16000,"top",22.3,"platinum"
"False",2,12,9533,4367,18,144322,30266,192,10020,"top",26.0833333333333,"platinum"
"True",7,11,2773,1697,18,187187,32632,212,13471,"top",29.7,"platinum"
"True",2,11,18746,11282,13,166266,52787,192,10684,"top",26.05,"platinum"
"True",8,10,35021,12872,25,258555,31475,194,16927,"top",30.8666666666667,"platinum"
"False",2,10,8718,922,12,132760,23983,133,8865,"top",24.45,"platinum"
"False",2,11,5260,5260,19,146767,23007,144,8745,"top",26.2833333333333,"platinum"
"False",3,11,3433,2350,15,129424,33367,172,10017,"top",26.8,"platinum"
"True",7,10,17228,13273,25,296422,59932,274,18594,"top",33.75,"platinum"
"False",1,11,5150,3557,21,144619,36231,177,10247,"top",32.15,"platinum"
"False",5,6,1755,622,31,121880,18835,157,9438,"middle",26.5833333333333,"platinum"
"True",10,2,10447,3061,20,120657,16055,132,11320,"middle",22.1666666666667,"platinum"
"False",4,11,483,0,18,81154,24719,148,8790,"middle",27.5833333333333,"platinum"
"False",5,10,22950,2501,32,210371,35979,186,12631,"top",34.95,"platinum"
"True",8,7,8079,4307,21,180081,27221,184,13092,"middle",29.4,"platinum"
"True",3,7,5725,1665,69,51042,15021,44,9441,"utility",26.6166666666667,"platinum"
"False",3,8,1200,304,61,29426,26703,21,9146,"utility",31.6,"platinum"
"True",8,4,2052,1526,97,35531,27142,29,11058,"utility",29.7166666666667,"platinum"
"False",7,6,21154,2207,40,213056,34696,22,13644,"jungle",32.4166666666667,"platinum"
"True",3,3,8059,4244,52,41363,9547,36,8888,"utility",23.05,"platinum"
"True",3,6,1056,1056,97,30400,16160,43,9035,"utility",27.65,"platinum"
"False",2,7,0,0,41,22628,19788,45,7507,"utility",26.1833333333333,"platinum"
"True",1,5,430,430,49,30614,14407,32,6286,"utility",24.7666666666667,"platinum"
"False",0,6,914,270,32,20327,15590,12,5569,"utility",24.55,"platinum"
"False",6,4,30976,1210,38,244385,28454,256,16756,"bottom",40.6166666666667,"platinum"
"False",6,10,4293,3535,17,107530,18643,168,11955,"bottom",25.9,"platinum"
"True",9,10,37606,3745,39,184623,28483,210,15688,"bottom",37.5,"platinum"
"True",10,5,4883,2689,16,99043,16994,156,13165,"bottom",27.3666666666667,"platinum"
"True",8,3,32628,677,11,188031,27433,14,11601,"jungle",28.4,"platinum"
"False",5,8,11148,0,10,131519,23755,11,8700,"jungle",23.9666666666667,"platinum"
"True",19,2,41325,705,20,182344,29207,24,13824,"jungle",26.1,"platinum"
"True",15,2,36904,0,11,170283,21640,26,12162,"jungle",24.2,"platinum"
"False",3,7,24745,0,13,217655,30517,51,11005,"jungle",32.2166666666667,"platinum"
"True",15,11,29546,3068,15,249443,39018,19,17232,"jungle",35.1,"platinum"
"False",14,7,11624,0,20,158897,27648,14,15009,"jungle",33.1833333333333,"platinum"
"False",13,9,26646,1153,12,212845,34825,25,14211,"jungle",32.3166666666667,"platinum"
"False",5,5,8495,0,21,123622,18626,26,8505,"jungle",21.1166666666667,"platinum"
"False",7,7,1715,1715,18,161694,48058,190,12310,"top",31.95,"platinum"
"False",6,9,13335,4451,37,141899,25830,164,12658,"bottom",36.45,"platinum"
"True",7,7,28832,7074,39,158301,25780,156,14078,"bottom",31.95,"platinum"
"True",3,3,9989,3854,30,262569,18194,252,15033,"bottom",42,"platinum"
"True",11,5,13971,7666,13,102080,17393,138,12575,"bottom",26.0333333333333,"platinum"
"False",7,9,5282,693,58,89587,20385,50,10643,"utility",32.2166666666667,"platinum"
"False",1,6,202,155,35,22036,10244,12,6326,"utility",21.1166666666667,"platinum"
"True",0,2,13802,5911,16,191679,10792,256,13780,"middle",30.9166666666667,"platinum"
"False",5,7,3218,2457,35,56227,20738,17,10238,"utility",32.7333333333333,"platinum"
"True",3,1,470,470,1,45479,10267,107,5354,"middle",16.7666666666667,"platinum"
"True",9,0,4857,1569,5,89458,8374,127,8946,"middle",17.15,"platinum"
"False",11,7,12325,1601,15,163221,26073,38,13254,"jungle",31.9666666666667,"platinum"
"False",3,11,2994,2994,13,107649,34165,166,9934,"top",28.2333333333333,"platinum"
"False",12,6,22698,10400,19,218492,44912,254,18632,"top",32.1,"platinum"
"True",14,2,29982,0,15,177344,23233,24,13125,"jungle",25.65,"platinum"
"False",11,9,25677,1102,14,146165,34993,18,12787,"jungle",27.75,"platinum"
"False",3,7,11313,0,16,129637,27592,25,7622,"jungle",23.5666666666667,"platinum"
"True",9,5,56683,0,19,266102,36189,52,15404,"jungle",32.5666666666667,"platinum"
"False",7,12,9521,0,12,107705,37113,24,9365,"jungle",25.8333333333333,"platinum"
"True",12,10,58191,2725,26,328309,58666,62,19856,"jungle",44.6166666666667,"platinum"
"True",5,3,24973,0,17,140116,27001,15,9542,"jungle",27.1333333333333,"platinum"
"False",1,8,11885,3783,13,163591,27341,170,10980,"bottom",33.7666666666667,"platinum"
"False",6,14,1162,1162,5,76299,26166,91,9842,"bottom",27.0166666666667,"platinum"
"True",3,3,14893,4825,14,193246,17235,198,11787,"bottom",26.6833333333333,"platinum"
"True",17,5,24449,7117,15,190167,23203,206,17405,"bottom",31.05,"platinum"
"False",15,9,11589,6766,5,153538,45676,175,14266,"top",29.35,"platinum"
"False",8,15,13942,4157,17,221835,40850,192,15038,"bottom",38.1333333333333,"platinum"
"True",5,4,17177,2870,9,166251,23523,192,12609,"bottom",28.9333333333333,"platinum"
"False",2,4,485,485,9,74344,17491,145,7901,"top",24.6333333333333,"platinum"
"True",0,3,2508,1324,50,12903,12244,6,7980,"utility",26.4833333333333,"platinum"
"True",0,0,0,0,1,973,189,0,704,"utility",2.6,"platinum"
"True",1,6,7271,1259,55,27563,14221,21,9182,"utility",34.65,"platinum"
"False",3,9,5139,0,41,42769,38875,34,8817,"utility",32.1333333333333,"platinum"
"False",2,8,868,0,33,47811,26764,45,7716,"utility",27.5333333333333,"platinum"
"True",9,3,50009,3724,17,309907,29463,55,15594,"jungle",30.2333333333333,"platinum"
"True",6,2,16098,0,9,108591,13980,21,7954,"jungle",18,"platinum"
"True",4,2,16035,2583,9,119308,13882,16,8457,"jungle",17.1,"platinum"
"False",8,12,2367,1106,8,142200,30989,187,12008,"middle",30.4833333333333,"platinum"
"False",6,5,3123,3123,10,81660,13881,163,9523,"middle",21.5166666666667,"platinum"
"False",3,10,22347,146,19,333622,47741,30,14018,"jungle",33.4833333333333,"platinum"
"False",7,9,2540,2540,14,96318,23384,146,11726,"middle",29.2166666666667,"platinum"
"True",0,0,0,0,0,1891,337,11,825,"middle",2.81666666666667,"platinum"
"True",11,5,1194,1194,13,73316,16337,118,10494,"middle",22.1833333333333,"platinum"
"True",19,9,43373,3265,19,243254,43322,31,17381,"jungle",30.5666666666667,"platinum"
"False",2,2,0,0,11,39798,7046,103,4919,"middle",15.2,"platinum"
"True",7,2,12234,4012,21,159363,20252,217,14142,"middle",30.0333333333333,"platinum"
"True",13,5,16570,1968,24,168236,22682,230,14801,"middle",31.7333333333333,"platinum"
"True",6,13,12126,3231,33,184809,35279,219,14871,"middle",39.2666666666667,"platinum"
"True",5,1,15340,3188,19,140019,11377,205,11634,"middle",26.1833333333333,"platinum"
"True",8,6,13234,2662,25,229164,27533,249,16986,"middle",39.4166666666667,"platinum"
"True",11,1,5345,3524,15,123121,9975,187,12505,"middle",25.2166666666667,"platinum"
"True",22,6,9739,4088,34,157390,41200,189,17082,"middle",34.65,"platinum"
"True",8,6,1266,1266,19,133924,26039,211,12941,"middle",30.4166666666667,"platinum"
"False",3,12,1768,840,40,12185,28066,11,9580,"utility",32.8333333333333,"platinum"
"True",3,3,9821,4013,33,38869,10027,16,8813,"utility",24.6333333333333,"platinum"
"True",7,7,4723,825,17,180718,23023,222,14586,"middle",35.7666666666667,"platinum"
"False",8,4,5240,2642,20,101533,20703,149,11385,"middle",29.2333333333333,"platinum"
"False",17,11,3972,1529,10,152888,42663,159,16622,"middle",33.2666666666667,"platinum"
"False",9,9,12660,3915,9,156571,29253,165,14640,"middle",37.45,"platinum"
"True",9,6,11020,3751,21,98876,19299,135,11190,"middle",28.6833333333333,"platinum"
"True",11,5,39695,6424,22,211170,27261,175,15902,"bottom",37.85,"platinum"
"False",4,10,3505,1423,18,143703,29740,182,12586,"middle",37.4333333333333,"platinum"
"False",10,9,7640,1570,16,102513,25740,137,12591,"middle",29.1166666666667,"platinum"
"False",4,7,5993,2496,11,164924,24412,77,10184,"jungle",25.1,"platinum"
"False",9,10,3228,1176,12,162708,28370,178,13363,"bottom",32.5,"platinum"
"False",13,5,17112,1694,12,194283,21438,199,14367,"bottom",33.9,"platinum"
"False",4,3,3847,0,14,94003,20018,7,6167,"jungle",15.9833333333333,"platinum"
"False",15,3,14929,6558,24,219638,25569,86,15814,"jungle",29.2,"platinum"
"False",2,2,8436,0,9,167199,14953,25,7935,"jungle",21.9666666666667,"platinum"
"False",8,11,29141,678,25,263822,60064,21,14225,"jungle",40.15,"platinum"
"True",1,6,1747,1656,28,35593,9726,17,7125,"utility",20.7166666666667,"platinum"
"False",1,6,171,0,9,10775,10331,17,3284,"utility",16.0166666666667,"platinum"
"False",2,2,3715,1140,3,41181,7004,85,5211,"bottom",15.55,"platinum"
"True",8,11,8048,4328,96,77643,26497,66,13657,"utility",36.9333333333333,"platinum"
"False",5,13,3039,1053,51,46225,22929,37,11105,"utility",31.4833333333333,"platinum"
"True",3,10,5045,2170,55,49989,20809,42,10440,"utility",28.6166666666667,"platinum"
"True",15,6,24756,7613,51,247601,22512,95,17705,"utility",35.7333333333333,"platinum"
"True",4,6,30620,9081,64,120917,22994,49,14251,"utility",37.6333333333333,"platinum"
"True",17,3,11139,9138,38,85411,17795,34,14490,"utility",27.4,"platinum"
"True",8,2,13758,5515,57,91809,16005,47,12924,"utility",29.1166666666667,"platinum"
"True",2,1,1083,814,39,9431,6391,12,6005,"utility",22.1,"platinum"
"True",0,6,3657,2362,60,16149,19530,17,9861,"utility",32.5,"platinum"
"True",1,5,3046,1551,33,17805,13001,9,6731,"utility",23.6666666666667,"platinum"
"False",2,12,5229,795,17,108579,25319,139,9194,"top",27.0166666666667,"platinum"
"True",6,5,4208,3559,6,142734,16789,177,10801,"top",23.1833333333333,"platinum"
"True",2,8,16763,2125,19,228327,26180,214,14757,"top",35.15,"platinum"
"True",9,4,22481,1168,14,165234,19310,161,12983,"top",25.7,"platinum"
"False",2,6,0,0,10,114859,13652,164,10147,"top",24.7833333333333,"platinum"
"True",12,5,33980,4668,20,306727,26754,236,17559,"top",30.0666666666667,"platinum"
"True",24,6,19828,4688,16,290938,29178,205,20887,"top",29.1666666666667,"platinum"
"True",13,10,12569,8004,23,322622,34264,235,21389,"top",34.8833333333333,"platinum"
"False",3,8,0,0,12,138963,20114,160,10369,"top",27.1,"platinum"
"True",10,8,26187,10454,20,447645,35139,324,22793,"top",40.5166666666667,"platinum"
"False",1,6,4156,0,8,101252,18998,129,7461,"middle",23.0833333333333,"platinum"
"False",6,7,988,0,11,74199,16068,123,8159,"middle",24.7666666666667,"platinum"
"True",6,3,8513,3584,18,190751,24393,221,13593,"middle",34.0333333333333,"platinum"
"True",8,3,18281,4366,10,142473,25094,187,12000,"middle",27.9333333333333,"platinum"
"True",4,3,4517,2594,12,104100,14859,161,10845,"middle",30.05,"platinum"
"True",8,4,17799,9998,11,154625,30517,193,14126,"top",29.3166666666667,"platinum"
"False",3,2,1337,1337,9,55814,8825,129,6370,"top",15.3,"platinum"
"True",6,9,1886,1886,25,145141,34567,168,13026,"top",36.75,"platinum"
"False",2,7,2683,2029,8,84071,14271,116,8167,"top",20.7166666666667,"platinum"
"False",0,7,927,196,50,14634,15279,32,6511,"utility",29.55,"platinum"
"False",0,7,183,183,45,14059,13822,27,5655,"utility",25.35,"platinum"
"False",0,4,265,265,51,13243,10722,32,5468,"utility",26.1833333333333,"platinum"
"False",0,7,357,314,37,14523,12101,27,4925,"utility",23.35,"platinum"
"True",0,2,1854,262,55,14681,7662,27,7241,"utility",28.1833333333333,"platinum"
"False",0,9,1997,648,72,33195,20436,34,9807,"utility",39.6,"platinum"
"True",0,3,1116,0,53,11052,6810,26,5907,"utility",23.9,"platinum"
"True",1,3,1347,958,29,13455,6489,29,5938,"utility",21.1333333333333,"platinum"
"False",0,5,112,0,48,19009,15930,32,7413,"utility",31.7,"platinum"
"True",0,3,2946,273,40,13724,4917,21,5234,"utility",21.55,"platinum"
"False",8,9,11099,7460,23,149796,21959,164,11949,"bottom",29.8333333333333,"platinum"
"False",3,6,7312,3040,18,90431,17239,142,8924,"bottom",28.6666666666667,"platinum"
"True",9,2,24152,8385,15,150551,9036,183,12818,"bottom",28.7833333333333,"platinum"
"True",3,6,26058,20713,20,143980,13522,177,10434,"bottom",30.15,"platinum"
"False",4,5,469,469,13,20755,14167,10,5694,"utility",18.6,"platinum"
"True",3,3,4342,832,51,31201,16578,20,6875,"utility",22.35,"platinum"
"True",1,3,3707,0,16,15461,10385,26,4603,"utility",18.7166666666667,"platinum"
"True",3,8,8365,1254,70,37932,25277,27,9621,"utility",29.6166666666667,"platinum"
"True",0,7,4012,1036,74,41687,24580,20,8143,"utility",31.5833333333333,"platinum"
"False",4,11,12526,11773,15,150260,21287,171,10929,"bottom",29.3666666666667,"platinum"
"False",8,9,3955,2514,35,210931,51719,263,16199,"top",44.65,"platinum"
"False",3,5,17567,2417,30,124154,23274,161,10047,"top",25.5833333333333,"platinum"
"True",3,3,8561,5121,9,81229,13525,109,8158,"top",15.5166666666667,"platinum"
"False",3,4,279,0,17,77103,11875,168,8182,"middle",21.4333333333333,"platinum"
"True",6,0,1010,1010,6,54767,5590,98,6743,"middle",15.3,"platinum"
"False",3,8,1458,1458,13,156496,20315,218,10819,"bottom",30.3166666666667,"platinum"
"True",7,4,22588,8126,20,193773,15141,235,13645,"bottom",28.5,"platinum"
"False",5,7,5761,0,8,121279,18683,25,7994,"jungle",19.6833333333333,"platinum"
"False",10,7,15906,4110,27,246617,24034,285,17453,"bottom",38.3333333333333,"platinum"
"False",7,8,29977,0,15,200976,39078,44,12498,"jungle",29.6166666666667,"platinum"
"False",0,7,7131,3759,16,192260,33679,54,9614,"jungle",28.0333333333333,"platinum"
"False",2,9,20569,368,19,178660,28348,11,9707,"jungle",29.3833333333333,"platinum"
"False",2,9,5192,1517,7,183587,39455,48,10353,"jungle",26.65,"platinum"
"False",4,12,2414,422,9,77824,23139,135,9921,"bottom",27.7,"platinum"
"True",12,3,34357,3780,30,249091,21995,69,15517,"jungle",28.8166666666667,"platinum"
"False",7,11,8495,3829,23,199418,34322,204,14108,"bottom",38.95,"platinum"
"False",3,5,1589,1589,10,98885,15898,173,8750,"bottom",26.2,"platinum"
"False",3,6,6533,2462,16,105176,15617,169,9634,"bottom",27.1333333333333,"platinum"
"True",6,4,7846,4178,25,149327,15358,201,12437,"bottom",28.0666666666667,"platinum"
"True",10,1,16882,8160,17,118120,12545,137,11245,"bottom",25.2333333333333,"platinum"
"False",7,11,15732,1682,34,283436,43090,246,16719,"bottom",44.7,"platinum"
"False",3,6,1550,1550,10,84160,16241,155,8051,"top",22.95,"platinum"
"True",6,2,1047,1047,11,69833,9527,128,8201,"top",19.4833333333333,"platinum"
"False",3,6,3617,803,14,99803,24687,140,8027,"top",23.45,"platinum"
"True",6,5,1794,1794,27,147029,24608,199,10788,"top",28.6333333333333,"platinum"
"False",11,9,11233,5264,17,231641,26733,229,17660,"middle",37.2166666666667,"platinum"
"True",9,4,16885,5769,36,233670,28342,229,16108,"middle",35.4333333333333,"platinum"
"True",14,5,10589,4443,24,229678,16773,216,16809,"middle",34.4166666666667,"platinum"
"True",8,6,17534,2600,24,192512,22325,220,15152,"middle",38.55,"platinum"
"True",6,3,7520,5063,19,117337,9565,165,10535,"middle",22.4833333333333,"platinum"
"True",2,1,1457,1011,8,59024,6344,105,6196,"middle",16.9833333333333,"platinum"
"False",9,8,8591,996,16,198685,24300,234,15078,"middle",37.6166666666667,"platinum"
"True",4,2,6392,3774,14,100247,10392,152,9127,"middle",21.6833333333333,"platinum"
"False",4,4,4826,1674,22,100700,12862,154,9725,"middle",24.95,"platinum"
"True",5,4,8048,3226,20,89269,12485,129,9783,"middle",24.7166666666667,"platinum"
"True",12,6,12364,12021,26,296847,39502,300,19780,"top",41.1333333333333,"platinum"
"False",4,7,15158,53,24,188064,34890,35,11793,"jungle",32.6333333333333,"platinum"
"True",1,4,10597,3345,69,69002,10982,37,10658,"utility",32.8166666666667,"platinum"
"False",1,10,2490,734,27,108003,31232,141,8857,"middle",30.5,"platinum"
"True",15,9,7895,4753,26,122158,28555,157,14019,"middle",26.85,"platinum"
"True",10,4,8478,3465,21,111290,17247,139,12274,"middle",25.45,"platinum"
"True",5,6,9728,2368,76,80001,22684,50,11020,"utility",29.9166666666667,"platinum"
"False",2,3,1239,1239,5,60006,8267,114,5782,"middle",15.5666666666667,"platinum"
"False",1,6,1500,0,78,37770,20722,31,7725,"utility",32.95,"platinum"
"False",0,7,0,0,26,8881,9672,5,3691,"utility",17.7166666666667,"platinum"
"True",1,1,1523,120,59,18473,9265,10,7809,"utility",29.0833333333333,"platinum"
"True",2,1,2198,1760,32,12374,6623,4,5974,"utility",18.75,"platinum"
"False",1,6,1016,344,58,22556,17983,12,7494,"utility",30.85,"platinum"
"False",1,7,6363,2932,123,50178,17361,23,9961,"utility",38.55,"platinum"
"False",3,6,2035,300,90,62970,15501,36,8365,"utility",33.1,"platinum"
"False",14,12,9176,680,15,112846,29984,106,12523,"top",30.1,"platinum"
"False",5,11,1391,1391,11,147842,30044,193,10629,"middle",33.55,"platinum"
"False",6,6,11060,3841,7,122292,22309,141,10806,"middle",26.05,"platinum"
"True",9,6,10234,3222,15,119522,24358,149,11748,"middle",30.2333333333333,"platinum"
"False",3,9,879,879,25,14084,21133,4,7596,"utility",24.3,"platinum"
"True",0,0,0,0,0,1551,173,5,628,"middle",2.13333333333333,"platinum"
"True",10,3,19650,14604,25,194192,28214,199,14922,"top",27.5,"platinum"
"True",4,3,1619,733,12,72384,9040,112,6765,"middle",18.4666666666667,"platinum"
"True",23,2,12783,7184,17,180687,19821,183,17121,"middle",29.9,"platinum"
"True",10,6,14248,3988,25,139696,24934,166,13938,"middle",31.4833333333333,"platinum"
"True",0,4,1002,802,64,24350,21870,39,7093,"utility",26.35,"emerald"
"True",1,6,1566,0,59,30287,16634,28,7458,"utility",29,"emerald"
"True",0,0,0,0,0,438,0,0,500,"utility",1.73333333333333,"emerald"
"False",0,8,609,0,36,20833,17305,30,5562,"utility",23,"emerald"
"True",3,8,10266,841,41,36395,16808,14,8738,"utility",25.35,"emerald"
"True",1,5,4762,953,57,30776,24766,43,8056,"utility",27.65,"emerald"
"False",9,6,19665,1007,14,140206,20113,194,11862,"bottom",29.8833333333333,"emerald"
"True",17,4,14495,11008,19,233954,22146,257,17871,"bottom",31.25,"emerald"
"True",11,7,11599,2236,5,146864,18751,186,13396,"bottom",31.7333333333333,"emerald"
"False",0,0,113,113,0,6300,400,27,1322,"bottom",4.38333333333333,"emerald"
"False",5,12,17916,2161,32,215152,49332,244,14898,"top",41.7,"emerald"
"True",7,3,15673,6077,81,89125,19618,29,12967,"utility",33.9333333333333,"emerald"
